date,year,month_lbl,month_num,season,mean_pm25
2024-08-05,2024,Aug,8,Winter,20.27083333333333
2024-08-05,2024,Aug,8,Winter,19.760416666666668
2024-08-05,2024,Aug,8,Winter,19.083333333333336
2024-08-05,2024,Aug,8,Winter,26.375
2024-08-05,2024,Aug,8,Winter,27.329787234042552
2024-08-05,2024,Aug,8,Winter,22.138297872340416
2024-08-06,2024,Aug,8,Winter,5.46875
2024-08-06,2024,Aug,8,Winter,8.755319148936172
2024-08-06,2024,Aug,8,Winter,9.729166666666666
2024-08-06,2024,Aug,8,Winter,5.0
2024-08-06,2024,Aug,8,Winter,7.8958333333333375
2024-08-06,2024,Aug,8,Winter,6.802197802197803
2024-08-06,2024,Aug,8,Winter,5.157894736842104
2024-08-07,2024,Aug,8,Winter,3.239583333333334
2024-08-07,2024,Aug,8,Winter,9.072916666666664
2024-08-07,2024,Aug,8,Winter,8.572916666666666
2024-08-07,2024,Aug,8,Winter,5.0
2024-08-07,2024,Aug,8,Winter,3.416666666666667
2024-08-07,2024,Aug,8,Winter,12.166666666666668
2024-08-07,2024,Aug,8,Winter,4.21875
2024-08-08,2024,Aug,8,Winter,4.104166666666667
2024-08-08,2024,Aug,8,Winter,7.020833333333333
2024-08-08,2024,Aug,8,Winter,7.73404255319149
2024-08-08,2024,Aug,8,Winter,4.135416666666667
2024-08-08,2024,Aug,8,Winter,4.4526315789473685
